candidate_id,name,experience_years,education_level,in_salary_expectation,in_preferred_seniority,in_preferred_industries,in_preferred_locations,in_true_skills,resume_skills_raw,in_quality_score
C03656,Candidate_3656,18,Bachelor,193191,Lead,"[""Retail"", ""Technology""]","[""Remote"", ""Seattle, WA"", ""Atlanta, GA"", ""Austin, TX""]","[""Python"", ""Machine Learning"", ""Java"", ""Docker"", ""Data Analysis"", ""Statistics"", ""TensorFlow""]","[""py"", ""ML"", ""Java"", ""k8s"", ""data analysis"", ""statistical analysis"", ""TensorFlow""]",0.505
C03657,Candidate_3657,11,Associate,229096,Lead,"[""Finance"", ""Retail"", ""Consulting""]","[""Atlanta, GA""]","[""Excel"", ""Communication"", ""R""]","[""excel"", ""presentation"", ""R""]",0.372
C03658,Candidate_3658,13,Master,203075,Lead,"[""Retail"", ""Media""]","[""Boston, MA"", ""Austin, TX""]","[""Leadership"", ""Java"", ""SQL"", ""Tableau"", ""Docker""]","[""team lead"", ""Java"", ""sql"", ""data visualization"", ""docker""]",0.468
C03659,Candidate_3659,9,Bachelor,149534,Senior,"[""Finance"", ""Transportation"", ""Technology""]","[""Atlanta, GA"", ""Austin, TX"", ""Denver, CO"", ""Boston, MA""]","[""Data Analysis"", ""Statistics"", ""Cloud"", ""TensorFlow"", ""Python"", ""Excel"", ""Leadership""]","[""data analysis"", ""AWS"", ""TensorFlow"", ""Python"", ""people management""]",0.437
C03660,Candidate_3660,20,Master,176154,Lead,"[""Retail"", ""Transportation""]","[""Atlanta, GA"", ""Seattle, WA""]","[""Excel"", ""Python"", ""Docker""]","[""Excel"", ""python"", ""kubernetes""]",0.66
C03661,Candidate_3661,1,Bachelor,54531,Entry,"[""Retail""]","[""San Francisco, CA"", ""New York, NY"", ""Denver, CO"", ""Austin, TX""]","[""NLP"", ""Machine Learning"", ""Python"", ""Tableau"", ""Project Management"", ""Java""]","[""text mining"", ""AI/ML"", ""py"", ""Tableau"", ""project management"", ""Java""]",0.889
C03662,Candidate_3662,5,Master,185170,Senior,"[""Manufacturing"", ""Healthcare""]","[""San Francisco, CA"", ""Austin, TX""]","[""NLP"", ""SQL"", ""Docker"", ""Tableau"", ""Excel""]","[""docker"", ""data visualization"", ""spreadsheets""]",0.543
C03663,Candidate_3663,1,Bachelor,69292,Entry,"[""Media"", ""Technology""]","[""San Francisco, CA"", ""Remote"", ""New York, NY""]","[""Cloud"", ""R"", ""Java"", ""Leadership"", ""NLP"", ""Project Management""]","[""gcp"", ""R"", ""Java"", ""Leadership"", ""natural language processing"", ""scrum""]",0.472
C03664,Candidate_3664,20,Master,177936,Lead,"[""Media"", ""Energy""]","[""Atlanta, GA""]","[""Python"", ""TensorFlow"", ""Communication"", ""Leadership"", ""Tableau""]","[""python"", ""tensorflow"", ""communication"", ""team lead"", ""tableau""]",0.651
C03665,Candidate_3665,14,High School,232202,Lead,"[""Finance""]","[""Denver, CO"", ""Los Angeles, CA"", ""San Francisco, CA""]","[""Communication"", ""Docker"", ""Tableau"", ""Project Management"", ""JavaScript""]","[""Docker"", ""dataviz"", ""agile"", ""JavaScript""]",0.664
C03666,Candidate_3666,0,Bachelor,75460,Entry,"[""Finance"", ""Healthcare"", ""Technology""]","[""Austin, TX"", ""San Francisco, CA""]","[""Python"", ""Excel"", ""JavaScript"", ""Data Analysis"", ""Docker""]","[""py"", ""Data Analysis""]",0.838
C03667,Candidate_3667,13,Bachelor,231623,Lead,"[""Healthcare"", ""Manufacturing"", ""Consulting""]","[""Seattle, WA"", ""Boston, MA"", ""Denver, CO"", ""Atlanta, GA""]","[""SQL"", ""Machine Learning"", ""Data Analysis"", ""TensorFlow"", ""Python"", ""R""]","[""MySQL"", ""ML"", ""analytics"", ""TensorFlow"", ""py"", ""R programming""]",0.584
C03668,Candidate_3668,9,Master,183379,Senior,"[""Finance"", ""Healthcare"", ""Energy""]","[""Atlanta, GA"", ""Seattle, WA"", ""New York, NY"", ""Chicago, IL""]","[""Machine Learning"", ""Leadership"", ""Project Management"", ""Java""]","[""deep learning"", ""people management"", ""agile""]",0.895
C03669,Candidate_3669,17,Bachelor,205146,Lead,"[""Healthcare""]","[""San Francisco, CA"", ""Atlanta, GA""]","[""Python"", ""Docker"", ""R"", ""TensorFlow"", ""JavaScript"", ""Machine Learning""]","[""Python3"", ""Docker"", ""r"", ""tf"", ""javascript"", ""machine learning""]",0.618
C03670,Candidate_3670,13,Bachelor,198709,Lead,"[""Manufacturing""]","[""Atlanta, GA"", ""Chicago, IL"", ""Denver, CO"", ""Los Angeles, CA""]","[""Excel"", ""Tableau"", ""Statistics"", ""Communication"", ""Leadership"", ""SQL""]","[""Excel"", ""data visualization"", ""stats"", ""Communication"", ""leadership"", ""PostgreSQL""]",0.486
C03671,Candidate_3671,4,Bachelor,95224,Mid,"[""Transportation"", ""Media"", ""Finance""]","[""Atlanta, GA"", ""Austin, TX"", ""Los Angeles, CA"", ""Remote""]","[""SQL"", ""Cloud"", ""Java"", ""R""]","[""PostgreSQL"", ""Java"", ""r""]",0.482
C03672,Candidate_3672,10,Bachelor,199183,Lead,"[""Technology"", ""Finance""]","[""Remote"", ""Denver, CO""]","[""JavaScript"", ""Statistics"", ""Leadership""]","[""JavaScript"", ""statistical analysis"", ""leadership""]",0.459
C03673,Candidate_3673,4,Associate,97226,Mid,"[""Consulting"", ""Education"", ""Technology""]","[""New York, NY"", ""Boston, MA"", ""Seattle, WA""]","[""Docker"", ""Machine Learning"", ""Leadership"", ""TensorFlow"", ""Communication""]","[""Docker"", ""ML"", ""leadership"", ""tensorflow"", ""communication""]",0.657
C03674,Candidate_3674,17,Master,184471,Lead,"[""Energy"", ""Manufacturing"", ""Finance""]","[""San Francisco, CA"", ""Denver, CO"", ""New York, NY""]","[""Machine Learning"", ""Excel"", ""NLP"", ""R"", ""Communication""]","[""deep learning"", ""Excel"", ""NLP"", ""r"", ""communication""]",0.367
C03675,Candidate_3675,18,Bachelor,219850,Lead,"[""Healthcare""]","[""Atlanta, GA"", ""Austin, TX""]","[""Communication"", ""Machine Learning"", ""Docker"", ""R""]","[""communication"", ""machine learning"", ""Docker""]",0.787
C03676,Candidate_3676,19,PhD,206213,Lead,"[""Media"", ""Consulting""]","[""San Francisco, CA"", ""Denver, CO""]","[""Project Management"", ""Leadership"", ""Cloud"", ""Tableau"", ""R"", ""SQL""]","[""scrum"", ""people management"", ""cloud"", ""dataviz"", ""R programming"", ""PostgreSQL""]",0.87
C03677,Candidate_3677,20,Bachelor,205758,Lead,"[""Consulting"", ""Education""]","[""Chicago, IL"", ""Seattle, WA"", ""Los Angeles, CA"", ""Denver, CO""]","[""Cloud"", ""Leadership"", ""Communication""]","[""AWS"", ""leadership""]",0.549
C03678,Candidate_3678,15,High School,183163,Lead,"[""Energy""]","[""San Francisco, CA""]","[""Excel"", ""JavaScript"", ""Cloud"", ""Leadership""]","[""spreadsheets"", ""node.js"", ""gcp"", ""leadership""]",0.422
C03679,Candidate_3679,3,Associate,86871,Mid,"[""Healthcare"", ""Transportation"", ""Education""]","[""Austin, TX"", ""Chicago, IL""]","[""Statistics"", ""Java"", ""JavaScript"", ""Docker"", ""SQL""]","[""statistics"", ""Java"", ""js"", ""docker"", ""postgres""]",0.534
C03680,Candidate_3680,9,High School,146970,Senior,"[""Energy"", ""Finance""]","[""Seattle, WA""]","[""Excel"", ""Cloud"", ""Communication"", ""Machine Learning""]","[""excel"", ""gcp"", ""communication"", ""deep learning""]",0.751
C03681,Candidate_3681,17,PhD,233746,Lead,"[""Retail"", ""Education"", ""Media""]","[""Boston, MA""]","[""Machine Learning"", ""Data Analysis"", ""Project Management"", ""Tableau"", ""Python""]","[""AI/ML"", ""analytics"", ""PM"", ""py""]",0.591
C03682,Candidate_3682,11,Associate,245158,Lead,"[""Finance"", ""Healthcare""]","[""Chicago, IL"", ""New York, NY""]","[""Leadership"", ""SQL"", ""Machine Learning"", ""JavaScript"", ""R"", ""Docker"", ""Project Management""]","[""people management"", ""AI/ML"", ""javascript"", ""R"", ""docker"", ""agile""]",0.68
C03683,Candidate_3683,8,Associate,153844,Senior,"[""Education""]","[""New York, NY"", ""Austin, TX"", ""Denver, CO"", ""Seattle, WA""]","[""Tableau"", ""Docker"", ""NLP"", ""Data Analysis"", ""R"", ""Python""]","[""dataviz"", ""NLP"", ""Data Analysis"", ""Python""]",0.659
C03684,Candidate_3684,9,Bachelor,129955,Senior,"[""Energy"", ""Education""]","[""San Francisco, CA"", ""Boston, MA"", ""Atlanta, GA""]","[""Python"", ""Docker"", ""SQL""]","[""python"", ""Docker""]",0.369
C03685,Candidate_3685,18,Bachelor,204864,Lead,"[""Transportation"", ""Manufacturing""]","[""New York, NY"", ""Atlanta, GA"", ""Austin, TX""]","[""Project Management"", ""Data Analysis"", ""Leadership"", ""Statistics"", ""Communication"", ""Machine Learning""]","[""agile"", ""Data Analysis"", ""Leadership"", ""Statistics"", ""Communication"", ""ML""]",0.688
C03686,Candidate_3686,3,Master,122807,Mid,"[""Consulting""]","[""Austin, TX""]","[""Cloud"", ""NLP"", ""Java"", ""Python""]","[""AWS"", ""text mining"", ""Java"", ""Python3""]",0.822
C03687,Candidate_3687,1,Bachelor,73291,Entry,"[""Transportation"", ""Finance"", ""Energy""]","[""Los Angeles, CA"", ""Remote""]","[""Machine Learning"", ""Java"", ""Statistics""]","[""machine learning"", ""Statistics""]",0.501
C03688,Candidate_3688,19,Bachelor,171017,Lead,"[""Retail"", ""Technology"", ""Consulting""]","[""Remote"", ""Los Angeles, CA"", ""Atlanta, GA"", ""San Francisco, CA""]","[""Docker"", ""Java"", ""SQL"", ""R"", ""Data Analysis"", ""Machine Learning""]","[""Docker"", ""PostgreSQL"", ""R programming"", ""analytics"", ""Machine Learning""]",0.69
C03689,Candidate_3689,2,Bachelor,103124,Mid,"[""Energy"", ""Education""]","[""Remote""]","[""Leadership"", ""Tableau"", ""Statistics"", ""Cloud"", ""Java""]","[""team lead"", ""Tableau"", ""Statistics"", ""cloud"", ""Java""]",0.495
C03690,Candidate_3690,15,Bachelor,208584,Lead,"[""Retail"", ""Technology"", ""Finance""]","[""Denver, CO"", ""San Francisco, CA"", ""Seattle, WA""]","[""Tableau"", ""Java"", ""Excel"", ""Communication""]","[""tableau"", ""excel"", ""presentation""]",0.409
C03691,Candidate_3691,10,Bachelor,186509,Lead,"[""Transportation""]","[""Remote"", ""Atlanta, GA"", ""Boston, MA""]","[""R"", ""Java"", ""Statistics"", ""Communication"", ""Data Analysis"", ""Machine Learning"", ""Python""]","[""java"", ""statistical analysis"", ""Communication"", ""data analysis"", ""Machine Learning"", ""python""]",0.725
C03692,Candidate_3692,18,Bachelor,158271,Lead,"[""Energy""]","[""Remote""]","[""Python"", ""Project Management"", ""Data Analysis"", ""TensorFlow"", ""NLP"", ""Communication"", ""SQL""]","[""project management"", ""data analytics"", ""tf"", ""communication"", ""PostgreSQL""]",0.686
C03693,Candidate_3693,15,Bachelor,188973,Lead,"[""Manufacturing"", ""Finance""]","[""Denver, CO""]","[""R"", ""Leadership"", ""Java""]","[""R programming"", ""Leadership"", ""java""]",0.456
C03694,Candidate_3694,6,Bachelor,166161,Senior,"[""Energy"", ""Technology"", ""Media""]","[""Seattle, WA"", ""San Francisco, CA"", ""Chicago, IL""]","[""Docker"", ""Java"", ""Statistics"", ""Data Analysis"", ""JavaScript"", ""Excel"", ""Project Management""]","[""kubernetes"", ""Java"", ""statistics"", ""js"", ""spreadsheets"", ""PM""]",0.37
C03695,Candidate_3695,14,Bachelor,175136,Lead,"[""Consulting"", ""Manufacturing"", ""Finance""]","[""Boston, MA""]","[""Machine Learning"", ""R"", ""Python"", ""JavaScript"", ""Data Analysis""]","[""Machine Learning"", ""R"", ""py"", ""Data Analysis""]",0.415
C03696,Candidate_3696,6,Master,150965,Senior,"[""Transportation"", ""Retail"", ""Technology""]","[""Remote"", ""Austin, TX"", ""Seattle, WA"", ""Boston, MA""]","[""Machine Learning"", ""Tableau"", ""TensorFlow"", ""R"", ""Docker"", ""Python"", ""JavaScript""]","[""machine learning"", ""tableau"", ""TensorFlow"", ""R"", ""Docker"", ""python"", ""javascript""]",0.624
C03697,Candidate_3697,9,Master,128944,Senior,"[""Energy""]","[""Remote"", ""Los Angeles, CA"", ""Seattle, WA""]","[""Excel"", ""Cloud"", ""Java"", ""Machine Learning"", ""R"", ""Communication"", ""Leadership""]","[""Excel"", ""Cloud"", ""Java"", ""Machine Learning"", ""R programming"", ""team lead""]",0.654
C03698,Candidate_3698,7,Bachelor,153086,Senior,"[""Healthcare""]","[""San Francisco, CA"", ""Boston, MA""]","[""Communication"", ""Data Analysis"", ""SQL"", ""R"", ""Excel"", ""Python"", ""TensorFlow""]","[""presentation"", ""analytics"", ""PostgreSQL"", ""r"", ""Excel"", ""py"", ""tensorflow""]",0.599
C03699,Candidate_3699,0,Bachelor,72623,Entry,"[""Transportation"", ""Manufacturing""]","[""Los Angeles, CA""]","[""Statistics"", ""R"", ""Machine Learning"", ""Leadership""]","[""statistics"", ""R programming"", ""ML"", ""leadership""]",0.628
C03700,Candidate_3700,2,Bachelor,121913,Mid,"[""Healthcare"", ""Technology"", ""Transportation""]","[""Denver, CO"", ""San Francisco, CA"", ""Boston, MA"", ""Remote""]","[""Excel"", ""SQL"", ""R"", ""Cloud"", ""Tableau"", ""NLP""]","[""excel"", ""sql"", ""R programming"", ""gcp"", ""dataviz"", ""text mining""]",0.722
C03701,Candidate_3701,0,Bachelor,62269,Entry,"[""Media"", ""Transportation""]","[""San Francisco, CA"", ""Seattle, WA"", ""Denver, CO""]","[""Communication"", ""TensorFlow"", ""Leadership"", ""Project Management"", ""SQL""]","[""presentation"", ""TensorFlow"", ""project management"", ""PostgreSQL""]",0.692
C03702,Candidate_3702,17,Associate,221004,Lead,"[""Finance"", ""Retail"", ""Technology""]","[""Seattle, WA"", ""San Francisco, CA"", ""Austin, TX""]","[""R"", ""Machine Learning"", ""Communication"", ""Docker""]","[""R programming"", ""ML"", ""Communication""]",0.569
C03703,Candidate_3703,5,Master,180292,Senior,"[""Technology"", ""Media""]","[""Seattle, WA""]","[""NLP"", ""Docker"", ""Statistics"", ""Data Analysis"", ""Cloud"", ""Tableau""]","[""natural language processing"", ""stats"", ""AWS""]",0.566
C03704,Candidate_3704,9,Associate,145180,Senior,"[""Retail""]","[""New York, NY"", ""Atlanta, GA""]","[""TensorFlow"", ""Communication"", ""Tableau"", ""Project Management""]","[""TensorFlow"", ""Communication"", ""tableau""]",0.403
C03705,Candidate_3705,18,Bachelor,187395,Lead,"[""Media""]","[""Remote"", ""Denver, CO"", ""New York, NY""]","[""Data Analysis"", ""Docker"", ""Statistics"", ""JavaScript"", ""Tableau"", ""Communication"", ""Machine Learning""]","[""data analysis"", ""kubernetes"", ""statistical analysis"", ""node.js"", ""dataviz"", ""presentation"", ""deep learning""]",0.773
C03706,Candidate_3706,15,Associate,184901,Lead,"[""Transportation""]","[""Remote"", ""Austin, TX"", ""San Francisco, CA""]","[""Communication"", ""Data Analysis"", ""R"", ""JavaScript"", ""Leadership"", ""Docker"", ""Cloud""]","[""Communication"", ""data analytics"", ""R programming"", ""javascript"", ""leadership"", ""Docker""]",0.583
C03707,Candidate_3707,14,Associate,191358,Lead,"[""Healthcare"", ""Education""]","[""Boston, MA"", ""Atlanta, GA""]","[""JavaScript"", ""Excel"", ""Cloud""]","[""JavaScript"", ""Excel"", ""azure""]",0.848
C03708,Candidate_3708,16,Master,214895,Lead,"[""Education"", ""Retail""]","[""Los Angeles, CA"", ""New York, NY""]","[""SQL"", ""Docker"", ""Cloud""]","[""postgres"", ""gcp""]",0.57
C03709,Candidate_3709,9,Bachelor,140010,Senior,"[""Transportation"", ""Consulting""]","[""Boston, MA"", ""Austin, TX"", ""San Francisco, CA""]","[""Data Analysis"", ""Leadership"", ""Java"", ""R""]","[""leadership""]",0.596
C03710,Candidate_3710,3,Bachelor,122774,Mid,"[""Technology"", ""Consulting""]","[""Atlanta, GA"", ""San Francisco, CA""]","[""Machine Learning"", ""R"", ""NLP""]","[""deep learning"", ""r"", ""text mining""]",0.475
C03711,Candidate_3711,16,Bachelor,193460,Lead,"[""Retail""]","[""Atlanta, GA"", ""Los Angeles, CA"", ""San Francisco, CA""]","[""Leadership"", ""Tableau"", ""Project Management"", ""JavaScript"", ""Communication"", ""Data Analysis"", ""NLP""]","[""team lead"", ""tableau"", ""PM"", ""js"", ""Communication"", ""data analytics"", ""text mining""]",0.678
C03712,Candidate_3712,3,Bachelor,134220,Mid,"[""Technology""]","[""San Francisco, CA"", ""Denver, CO"", ""Chicago, IL""]","[""Python"", ""TensorFlow"", ""Tableau""]","[""py"", ""pytorch"", ""Tableau""]",0.787
C03713,Candidate_3713,9,High School,151096,Senior,"[""Finance"", ""Transportation""]","[""Austin, TX"", ""Remote"", ""Chicago, IL"", ""Atlanta, GA""]","[""JavaScript"", ""Machine Learning"", ""Data Analysis"", ""Java"", ""NLP"", ""SQL""]","[""Data Analysis"", ""Java"", ""nlp"", ""postgres""]",0.676
C03714,Candidate_3714,15,PhD,211469,Lead,"[""Transportation"", ""Media"", ""Education""]","[""Chicago, IL"", ""Boston, MA"", ""Denver, CO""]","[""Java"", ""Cloud"", ""TensorFlow"", ""Leadership"", ""Tableau"", ""Python""]","[""java"", ""TensorFlow"", ""leadership"", ""data visualization"", ""Python3""]",0.866
C03715,Candidate_3715,0,Master,78542,Entry,"[""Media"", ""Transportation"", ""Education""]","[""Atlanta, GA"", ""Austin, TX"", ""Chicago, IL""]","[""Java"", ""NLP"", ""Leadership""]","[""Java"", ""text mining"", ""team lead""]",0.621
C03716,Candidate_3716,8,Master,183055,Senior,"[""Manufacturing"", ""Healthcare"", ""Transportation""]","[""New York, NY"", ""Los Angeles, CA"", ""Denver, CO"", ""Chicago, IL""]","[""TensorFlow"", ""Excel"", ""JavaScript"", ""Python"", ""R"", ""Cloud"", ""Leadership""]","[""spreadsheets"", ""node.js"", ""python"", ""r"", ""Cloud"", ""team lead""]",0.485
C03717,Candidate_3717,14,High School,195108,Lead,"[""Technology"", ""Energy""]","[""Remote""]","[""Docker"", ""Communication"", ""Excel"", ""NLP"", ""Tableau"", ""Project Management"", ""Python""]","[""presentation"", ""excel"", ""text mining"", ""tableau"", ""Project Management""]",0.575
C03718,Candidate_3718,19,Bachelor,191248,Lead,"[""Transportation""]","[""Denver, CO"", ""Boston, MA"", ""San Francisco, CA"", ""New York, NY""]","[""Data Analysis"", ""Java"", ""Docker"", ""Communication""]","[""Java"", ""Docker"", ""Communication""]",0.79
C03719,Candidate_3719,13,Bachelor,200177,Lead,"[""Media"", ""Manufacturing"", ""Transportation""]","[""Boston, MA"", ""Remote"", ""Seattle, WA""]","[""Docker"", ""Python"", ""Communication""]","[""kubernetes"", ""py""]",0.617
C03720,Candidate_3720,7,Bachelor,140058,Senior,"[""Retail""]","[""San Francisco, CA"", ""Boston, MA"", ""Austin, TX""]","[""Python"", ""JavaScript"", ""Leadership"", ""Machine Learning"", ""Data Analysis"", ""Project Management"", ""Tableau""]","[""python"", ""js"", ""leadership"", ""AI/ML"", ""analytics"", ""dataviz""]",0.701
C03721,Candidate_3721,17,Bachelor,184760,Lead,"[""Energy"", ""Transportation"", ""Media""]","[""Seattle, WA"", ""Atlanta, GA"", ""Boston, MA""]","[""Docker"", ""NLP"", ""Communication"", ""TensorFlow"", ""Java""]","[""Docker"", ""nlp"", ""tensorflow"", ""java""]",0.571
C03722,Candidate_3722,6,Master,152087,Senior,"[""Technology"", ""Education"", ""Finance""]","[""Denver, CO""]","[""Tableau"", ""R"", ""Python"", ""NLP""]","[""Tableau"", ""R programming"", ""python"", ""NLP""]",0.623
C03723,Candidate_3723,16,PhD,186853,Lead,"[""Consulting"", ""Transportation"", ""Energy""]","[""Atlanta, GA""]","[""Python"", ""Java"", ""Machine Learning"", ""NLP"", ""TensorFlow"", ""Data Analysis"", ""Leadership""]","[""python"", ""java"", ""machine learning"", ""text mining"", ""pytorch"", ""data analysis"", ""team lead""]",0.664
C03724,Candidate_3724,11,High School,213577,Lead,"[""Media"", ""Finance"", ""Healthcare""]","[""Chicago, IL"", ""Austin, TX"", ""San Francisco, CA"", ""Los Angeles, CA""]","[""R"", ""Excel"", ""Machine Learning""]","[""r"", ""Excel"", ""deep learning""]",0.572
C03725,Candidate_3725,4,Master,95776,Mid,"[""Retail"", ""Finance"", ""Media""]","[""Los Angeles, CA"", ""New York, NY"", ""Denver, CO""]","[""Docker"", ""TensorFlow"", ""Communication""]","[""k8s"", ""presentation""]",0.526
C03726,Candidate_3726,10,Bachelor,204991,Lead,"[""Technology"", ""Education"", ""Transportation""]","[""Los Angeles, CA"", ""New York, NY"", ""San Francisco, CA"", ""Remote""]","[""NLP"", ""Excel"", ""Data Analysis"", ""Cloud"", ""Python"", ""Statistics""]","[""nlp"", ""spreadsheets"", ""Data Analysis"", ""azure"", ""Python"", ""Statistics""]",0.67
