job_id,company_id,title,seniority,location,industry,in_actual_salary,in_salary_min,in_salary_max,required_skills_raw,in_required_skills_normalized,posted_date
J01404,CO0138,Senior Transportation Role,Senior,"Los Angeles, CA",Transportation,157667,120000,160000,"[""python"", ""Excel""]","[""Python"", ""Excel""]",2024-02-26
J01405,CO0164,Lead Education Role,Lead,"New York, NY",Education,210435,158000,218000,"[""Leadership"", ""TensorFlow"", ""java"", ""SQL""]","[""Leadership"", ""TensorFlow"", ""Java"", ""SQL""]",2024-01-16
J01406,CO0116,Entry Transportation Role,Entry,"Denver, CO",Transportation,54918,53000,78000,"[""tableau"", ""sql"", ""data analysis"", ""py""]","[""Tableau"", ""SQL"", ""Data Analysis"", ""Python""]",2024-01-20
J01407,CO0013,Entry Manufacturing Role,Entry,Remote,Manufacturing,66473,53000,78000,"[""cloud"", ""Machine Learning"", ""javascript""]","[""Cloud"", ""Machine Learning"", ""JavaScript""]",2024-02-28
J01408,CO0029,Entry Healthcare Role,Entry,"Seattle, WA",Healthcare,84724,70000,95000,"[""Java"", ""statistics"", ""people management""]","[""Java"", ""Statistics"", ""Leadership""]",2024-01-25
J01409,CO0075,Entry Manufacturing Role,Entry,"San Francisco, CA",Manufacturing,69184,65000,90000,"[""ML"", ""nlp""]","[""Machine Learning"", ""NLP""]",2024-02-26
J01410,CO0142,Entry Transportation Role,Entry,"New York, NY",Transportation,81876,73000,98000,"[""analytics"", ""Java""]","[""Data Analysis"", ""Java""]",2024-02-18
J01411,CO0069,Senior Manufacturing Role,Senior,"Los Angeles, CA",Manufacturing,136465,115000,155000,"[""Python"", ""excel""]","[""Python"", ""Excel""]",2024-01-02
J01412,CO0164,Lead Education Role,Lead,"New York, NY",Education,185632,158000,218000,"[""R"", ""text mining"", ""data analysis""]","[""R"", ""NLP"", ""Data Analysis""]",2024-02-05
J01413,CO0051,Senior Healthcare Role,Senior,"Seattle, WA",Healthcare,151276,125000,165000,"[""k8s"", ""cloud"", ""team lead"", ""py""]","[""Docker"", ""Cloud"", ""Leadership"", ""Python""]",2024-01-17
J01414,CO0156,Entry Consulting Role,Entry,"Chicago, IL",Consulting,57025,53000,78000,"[""deep learning"", ""tf""]","[""Machine Learning"", ""TensorFlow""]",2024-01-05
J01415,CO0048,Lead Consulting Role,Lead,"Boston, MA",Consulting,170720,147000,207000,"[""team lead"", ""R programming"", ""Java"", ""AI/ML""]","[""Leadership"", ""R"", ""Java"", ""Machine Learning""]",2024-02-23
J01416,CO0130,Senior Energy Role,Senior,"Los Angeles, CA",Energy,133127,115000,155000,"[""Java"", ""Leadership""]","[""Java"", ""Leadership""]",2024-02-20
J01417,CO0062,Senior Technology Role,Senior,"Chicago, IL",Technology,152401,118000,158000,"[""deep learning"", ""Tableau""]","[""Machine Learning"", ""Tableau""]",2024-02-06
J01418,CO0099,Mid Energy Role,Mid,"Austin, TX",Energy,92253,80000,115000,"[""excel"", ""k8s"", ""AWS"", ""Project Management"", ""tensorflow""]","[""Excel"", ""Docker"", ""Cloud"", ""Project Management"", ""TensorFlow""]",2024-02-26
J01419,CO0183,Lead Retail Role,Lead,"Chicago, IL",Retail,195775,143000,203000,"[""js"", ""k8s"", ""python"", ""data visualization"", ""Leadership""]","[""JavaScript"", ""Docker"", ""Python"", ""Tableau"", ""Leadership""]",2024-01-26
J01420,CO0191,Entry Healthcare Role,Entry,"Los Angeles, CA",Healthcare,74489,55000,80000,"[""data visualization"", ""react"", ""kubernetes""]","[""Tableau"", ""JavaScript"", ""Docker""]",2024-01-15
J01421,CO0056,Lead Education Role,Lead,"New York, NY",Education,220451,173000,233000,"[""postgres"", ""cloud"", ""project management"", ""AI/ML""]","[""SQL"", ""Cloud"", ""Project Management"", ""Machine Learning""]",2024-02-26
J01422,CO0122,Senior Healthcare Role,Senior,"San Francisco, CA",Healthcare,175528,145000,185000,"[""k8s"", ""Communication""]","[""Docker"", ""Communication""]",2024-02-01
J01423,CO0151,Lead Manufacturing Role,Lead,"Boston, MA",Manufacturing,205491,167000,227000,"[""data analytics"", ""r""]","[""Data Analysis"", ""R""]",2024-02-23
J01424,CO0098,Lead Education Role,Lead,"Atlanta, GA",Education,192958,140000,200000,"[""Cloud"", ""data analytics"", ""k8s""]","[""Cloud"", ""Data Analysis"", ""Docker""]",2024-01-04
J01425,CO0146,Lead Retail Role,Lead,"Seattle, WA",Retail,211226,170000,230000,"[""node.js"", ""agile"", ""Python3"", ""docker"", ""R""]","[""JavaScript"", ""Project Management"", ""Python"", ""Docker"", ""R""]",2024-02-03
J01426,CO0137,Senior Education Role,Senior,"San Francisco, CA",Education,145547,125000,165000,"[""dataviz"", ""node.js"", ""sql""]","[""Tableau"", ""JavaScript"", ""SQL""]",2024-01-25
J01427,CO0039,Entry Finance Role,Entry,"Denver, CO",Finance,80429,58000,83000,"[""tensorflow"", ""Java"", ""Statistics"", ""spreadsheets"", ""SQL""]","[""TensorFlow"", ""Java"", ""Statistics"", ""Excel"", ""SQL""]",2024-01-03
J01428,CO0173,Lead Media Role,Lead,"Atlanta, GA",Media,190335,145000,205000,"[""react"", ""nlp""]","[""JavaScript"", ""NLP""]",2024-01-01
J01429,CO0046,Lead Media Role,Lead,"San Francisco, CA",Media,186356,175000,235000,"[""MySQL"", ""azure""]","[""SQL"", ""Cloud""]",2024-03-01
J01430,CO0091,Mid Finance Role,Mid,Remote,Finance,130798,98000,133000,"[""AI/ML"", ""TensorFlow"", ""people management"", ""sql"", ""agile""]","[""Machine Learning"", ""TensorFlow"", ""Leadership"", ""SQL"", ""Project Management""]",2024-02-28
J01431,CO0195,Senior Energy Role,Senior,"San Francisco, CA",Energy,141820,125000,165000,"[""dataviz"", ""natural language processing"", ""postgres"", ""Communication"", ""k8s""]","[""Tableau"", ""NLP"", ""SQL"", ""Communication"", ""Docker""]",2024-02-08
J01432,CO0086,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,140447,130000,170000,"[""leadership"", ""Java"", ""Python3"", ""data analysis""]","[""Leadership"", ""Java"", ""Python"", ""Data Analysis""]",2024-01-27
J01433,CO0024,Senior Consulting Role,Senior,"Chicago, IL",Consulting,152904,118000,158000,"[""natural language processing"", ""Cloud"", ""agile"", ""Communication"", ""stats""]","[""NLP"", ""Cloud"", ""Project Management"", ""Communication"", ""Statistics""]",2024-01-24
J01434,CO0035,Senior Retail Role,Senior,"Denver, CO",Retail,110789,108000,148000,"[""Excel"", ""communication"", ""machine learning"", ""text mining"", ""Statistics""]","[""Excel"", ""Communication"", ""Machine Learning"", ""NLP"", ""Statistics""]",2024-02-17
J01435,CO0096,Entry Finance Role,Entry,"Chicago, IL",Finance,54327,48000,73000,"[""Tableau"", ""ML"", ""stats"", ""nlp""]","[""Tableau"", ""Machine Learning"", ""Statistics"", ""NLP""]",2024-02-28
J01436,CO0039,Entry Finance Role,Entry,"Denver, CO",Finance,75224,58000,83000,"[""stats"", ""deep learning"", ""Java"", ""scrum"", ""data visualization""]","[""Statistics"", ""Machine Learning"", ""Java"", ""Project Management"", ""Tableau""]",2024-02-26
J01437,CO0135,Lead Transportation Role,Lead,"Austin, TX",Transportation,219394,160000,220000,"[""spreadsheets"", ""py"", ""nlp"", ""data analytics"", ""js""]","[""Excel"", ""Python"", ""NLP"", ""Data Analysis"", ""JavaScript""]",2024-02-23
J01438,CO0045,Mid Education Role,Mid,Remote,Education,97376,78000,113000,"[""java"", ""team lead"", ""postgres""]","[""Java"", ""Leadership"", ""SQL""]",2024-01-01
J01439,CO0100,Lead Finance Role,Lead,"Austin, TX",Finance,148002,145000,205000,"[""communication"", ""java""]","[""Communication"", ""Java""]",2024-01-22
J01440,CO0033,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,133608,125000,165000,"[""data analytics"", ""Python3"", ""statistical analysis""]","[""Data Analysis"", ""Python"", ""Statistics""]",2024-02-10
J01441,CO0134,Lead Energy Role,Lead,"New York, NY",Energy,168059,153000,213000,"[""people management"", ""stats"", ""Excel"", ""scrum""]","[""Leadership"", ""Statistics"", ""Excel"", ""Project Management""]",2024-02-25
J01442,CO0062,Entry Technology Role,Entry,"Atlanta, GA",Technology,60125,55000,80000,"[""deep learning"", ""cloud""]","[""Machine Learning"", ""Cloud""]",2024-02-14
J01443,CO0026,Entry Retail Role,Entry,"New York, NY",Retail,73355,73000,98000,"[""machine learning"", ""kubernetes"", ""r"", ""excel""]","[""Machine Learning"", ""Docker"", ""R"", ""Excel""]",2024-01-02
J01444,CO0087,Entry Education Role,Entry,"Chicago, IL",Education,49391,48000,73000,"[""NLP"", ""kubernetes"", ""Data Analysis"", ""tensorflow"", ""MySQL""]","[""NLP"", ""Docker"", ""Data Analysis"", ""TensorFlow"", ""SQL""]",2024-02-22
J01445,CO0138,Entry Transportation Role,Entry,Remote,Transportation,73663,58000,83000,"[""sql"", ""Python3"", ""excel"", ""node.js""]","[""SQL"", ""Python"", ""Excel"", ""JavaScript""]",2024-02-12
J01446,CO0188,Senior Education Role,Senior,"Denver, CO",Education,118886,108000,148000,"[""AI/ML"", ""Communication""]","[""Machine Learning"", ""Communication""]",2024-01-23
J01447,CO0186,Senior Media Role,Senior,"Seattle, WA",Media,169592,140000,180000,"[""spreadsheets"", ""data analytics"", ""react"", ""machine learning"", ""natural language processing""]","[""Excel"", ""Data Analysis"", ""JavaScript"", ""Machine Learning"", ""NLP""]",2024-02-29
J01448,CO0041,Lead Energy Role,Lead,"Austin, TX",Energy,158149,145000,205000,"[""agile"", ""Python3"", ""Cloud"", ""react""]","[""Project Management"", ""Python"", ""Cloud"", ""JavaScript""]",2024-02-29
J01449,CO0137,Entry Education Role,Entry,"Denver, CO",Education,50397,48000,73000,"[""Java"", ""Communication"", ""R programming""]","[""Java"", ""Communication"", ""R""]",2024-01-20
J01450,CO0147,Lead Transportation Role,Lead,"Denver, CO",Transportation,150405,148000,208000,"[""project management"", ""tensorflow"", ""R programming""]","[""Project Management"", ""TensorFlow"", ""R""]",2024-02-06
J01451,CO0135,Senior Transportation Role,Senior,"Austin, TX",Transportation,165564,130000,170000,"[""natural language processing"", ""spreadsheets""]","[""NLP"", ""Excel""]",2024-02-25
J01452,CO0085,Entry Technology Role,Entry,Remote,Technology,56844,53000,78000,"[""cloud"", ""tableau""]","[""Cloud"", ""Tableau""]",2024-02-19
J01453,CO0035,Entry Retail Role,Entry,"Denver, CO",Retail,58124,48000,73000,"[""PostgreSQL"", ""project management"", ""dataviz""]","[""SQL"", ""Project Management"", ""Tableau""]",2024-01-05
J01454,CO0156,Entry Consulting Role,Entry,"San Francisco, CA",Consulting,80658,70000,95000,"[""natural language processing"", ""azure"", ""javascript"", ""Communication"", ""AI/ML""]","[""NLP"", ""Cloud"", ""JavaScript"", ""Communication"", ""Machine Learning""]",2024-02-27
J01455,CO0056,Senior Education Role,Senior,"New York, NY",Education,151852,143000,183000,"[""postgres"", ""Tableau"", ""kubernetes""]","[""SQL"", ""Tableau"", ""Docker""]",2024-01-27
J01456,CO0166,Mid Education Role,Mid,"Chicago, IL",Education,99772,83000,118000,"[""Java"", ""py"", ""r""]","[""Java"", ""Python"", ""R""]",2024-02-25
J01457,CO0154,Entry Transportation Role,Entry,"Boston, MA",Transportation,69634,67000,92000,"[""machine learning"", ""Cloud"", ""Python3""]","[""Machine Learning"", ""Cloud"", ""Python""]",2024-01-15
J01458,CO0179,Entry Consulting Role,Entry,"Denver, CO",Consulting,73607,68000,93000,"[""Java"", ""data analysis"", ""tableau"", ""Python"", ""nlp""]","[""Java"", ""Data Analysis"", ""Tableau"", ""Python"", ""NLP""]",2024-02-08
J01459,CO0188,Senior Education Role,Senior,"Denver, CO",Education,127485,108000,148000,"[""sql"", ""Python3""]","[""SQL"", ""Python""]",2024-02-07
J01460,CO0019,Lead Media Role,Lead,"Los Angeles, CA",Media,160025,150000,210000,"[""tableau"", ""data analytics"", ""spreadsheets""]","[""Tableau"", ""Data Analysis"", ""Excel""]",2024-02-02
J01461,CO0049,Senior Transportation Role,Senior,"New York, NY",Transportation,127664,123000,163000,"[""spreadsheets"", ""javascript"", ""gcp"", ""postgres""]","[""Excel"", ""JavaScript"", ""Cloud"", ""SQL""]",2024-01-24
J01462,CO0191,Mid Healthcare Role,Mid,"Los Angeles, CA",Healthcare,102591,80000,115000,"[""agile"", ""SQL"", ""python""]","[""Project Management"", ""SQL"", ""Python""]",2024-02-22
J01463,CO0040,Senior Healthcare Role,Senior,"San Francisco, CA",Healthcare,158408,145000,185000,"[""Python3"", ""sql"", ""statistical analysis"", ""dataviz""]","[""Python"", ""SQL"", ""Statistics"", ""Tableau""]",2024-01-14
J01464,CO0181,Lead Retail Role,Lead,"San Francisco, CA",Retail,232097,175000,235000,"[""Python"", ""pytorch""]","[""Python"", ""TensorFlow""]",2024-02-18
J01465,CO0031,Entry Retail Role,Entry,"Austin, TX",Retail,91899,70000,95000,"[""leadership"", ""py"", ""react""]","[""Leadership"", ""Python"", ""JavaScript""]",2024-02-17
J01466,CO0096,Lead Finance Role,Lead,"Chicago, IL",Finance,192008,138000,198000,"[""Project Management"", ""data analytics"", ""statistical analysis"", ""tensorflow""]","[""Project Management"", ""Data Analysis"", ""Statistics"", ""TensorFlow""]",2024-02-17
J01467,CO0161,Entry Healthcare Role,Entry,"New York, NY",Healthcare,77603,63000,88000,"[""Java"", ""azure""]","[""Java"", ""Cloud""]",2024-01-29
J01468,CO0140,Lead Education Role,Lead,"San Francisco, CA",Education,193275,160000,220000,"[""py"", ""nlp"", ""MySQL""]","[""Python"", ""NLP"", ""SQL""]",2024-01-02
J01469,CO0043,Senior Transportation Role,Senior,"Seattle, WA",Transportation,141661,125000,165000,"[""azure"", ""TensorFlow"", ""k8s"", ""java""]","[""Cloud"", ""TensorFlow"", ""Docker"", ""Java""]",2024-01-07
J01470,CO0028,Mid Manufacturing Role,Mid,"Chicago, IL",Manufacturing,110641,93000,128000,"[""communication"", ""PostgreSQL"", ""Java"", ""PM"", ""dataviz""]","[""Communication"", ""SQL"", ""Java"", ""Project Management"", ""Tableau""]",2024-01-16
J01471,CO0185,Mid Manufacturing Role,Mid,"Denver, CO",Manufacturing,103168,73000,108000,"[""data analysis"", ""tableau"", ""Statistics"", ""postgres""]","[""Data Analysis"", ""Tableau"", ""Statistics"", ""SQL""]",2024-01-13
J01472,CO0178,Lead Manufacturing Role,Lead,"San Francisco, CA",Manufacturing,228345,175000,235000,"[""data visualization"", ""Data Analysis"", ""TensorFlow"", ""spreadsheets"", ""deep learning""]","[""Tableau"", ""Data Analysis"", ""TensorFlow"", ""Excel"", ""Machine Learning""]",2024-01-24
J01473,CO0194,Senior Retail Role,Senior,"Denver, CO",Retail,143705,118000,158000,"[""data analytics"", ""spreadsheets"", ""py""]","[""Data Analysis"", ""Excel"", ""Python""]",2024-02-07
J01474,CO0048,Senior Consulting Role,Senior,"Boston, MA",Consulting,130842,117000,157000,"[""spreadsheets"", ""data visualization"", ""Leadership"", ""SQL"", ""analytics""]","[""Excel"", ""Tableau"", ""Leadership"", ""SQL"", ""Data Analysis""]",2024-01-01
J01475,CO0014,Senior Finance Role,Senior,Remote,Finance,147708,123000,163000,"[""R programming"", ""Data Analysis""]","[""R"", ""Data Analysis""]",2024-02-17
J01476,CO0028,Mid Manufacturing Role,Mid,"Chicago, IL",Manufacturing,113449,93000,128000,"[""analytics"", ""machine learning"", ""java""]","[""Data Analysis"", ""Machine Learning"", ""Java""]",2024-01-20
J01477,CO0062,Lead Technology Role,Lead,"New York, NY",Technology,187004,163000,223000,"[""project management"", ""cloud"", ""R programming"", ""Communication"", ""node.js""]","[""Project Management"", ""Cloud"", ""R"", ""Communication"", ""JavaScript""]",2024-02-19
J01478,CO0116,Entry Transportation Role,Entry,"Denver, CO",Transportation,60660,53000,78000,"[""dataviz"", ""stats"", ""py"", ""data analysis""]","[""Tableau"", ""Statistics"", ""Python"", ""Data Analysis""]",2024-02-16
J01479,CO0156,Senior Consulting Role,Senior,"Seattle, WA",Consulting,134293,125000,165000,"[""java"", ""MySQL"", ""python"", ""deep learning""]","[""Java"", ""SQL"", ""Python"", ""Machine Learning""]",2024-02-29
J01480,CO0075,Senior Manufacturing Role,Senior,"San Francisco, CA",Manufacturing,161524,125000,165000,"[""data analysis"", ""presentation"", ""spreadsheets"", ""R programming""]","[""Data Analysis"", ""Communication"", ""Excel"", ""R""]",2024-01-31
J01481,CO0071,Entry Finance Role,Entry,"Boston, MA",Finance,86644,62000,87000,"[""statistics"", ""k8s""]","[""Statistics"", ""Docker""]",2024-01-12
J01482,CO0092,Mid Transportation Role,Mid,"Chicago, IL",Transportation,93204,83000,118000,"[""natural language processing"", ""Leadership"", ""Python"", ""presentation"", ""tf""]","[""NLP"", ""Leadership"", ""Python"", ""Communication"", ""TensorFlow""]",2024-01-09
J01483,CO0166,Senior Education Role,Senior,"Chicago, IL",Education,144261,118000,158000,"[""postgres"", ""Data Analysis"", ""statistical analysis""]","[""SQL"", ""Data Analysis"", ""Statistics""]",2024-01-09
J01484,CO0167,Lead Transportation Role,Lead,"Atlanta, GA",Transportation,173133,155000,215000,"[""Leadership"", ""Python"", ""excel"", ""Tableau"", ""MySQL""]","[""Leadership"", ""Python"", ""Excel"", ""Tableau"", ""SQL""]",2024-01-22
J01485,CO0084,Senior Technology Role,Senior,"Chicago, IL",Technology,113627,108000,148000,"[""AI/ML"", ""dataviz"", ""agile""]","[""Machine Learning"", ""Tableau"", ""Project Management""]",2024-01-23
J01486,CO0175,Senior Consulting Role,Senior,"Atlanta, GA",Consulting,146264,125000,165000,"[""project management"", ""Communication"", ""nlp""]","[""Project Management"", ""Communication"", ""NLP""]",2024-02-23
J01487,CO0165,Entry Manufacturing Role,Entry,"Chicago, IL",Manufacturing,68899,53000,78000,"[""spreadsheets"", ""R programming"", ""javascript""]","[""Excel"", ""R"", ""JavaScript""]",2024-02-24
J01488,CO0054,Mid Education Role,Mid,"Denver, CO",Education,109709,78000,113000,"[""Cloud"", ""tf"", ""Statistics"", ""text mining""]","[""Cloud"", ""TensorFlow"", ""Statistics"", ""NLP""]",2024-01-25
J01489,CO0031,Lead Retail Role,Lead,"Austin, TX",Retail,213894,160000,220000,"[""spreadsheets"", ""tf""]","[""Excel"", ""TensorFlow""]",2024-01-24
J01490,CO0055,Senior Retail Role,Senior,"Chicago, IL",Retail,147317,118000,158000,"[""data analysis"", ""AWS"", ""agile"", ""leadership"", ""presentation""]","[""Data Analysis"", ""Cloud"", ""Project Management"", ""Leadership"", ""Communication""]",2024-01-30
J01491,CO0067,Entry Finance Role,Entry,"Denver, CO",Finance,50377,48000,73000,"[""analytics"", ""leadership""]","[""Data Analysis"", ""Leadership""]",2024-02-12
J01492,CO0183,Lead Retail Role,Lead,"San Francisco, CA",Retail,166677,160000,220000,"[""leadership"", ""python""]","[""Leadership"", ""Python""]",2024-01-11
J01493,CO0012,Lead Media Role,Lead,"Boston, MA",Media,170224,157000,217000,"[""Leadership"", ""data analytics"", ""gcp"", ""Docker"", ""R programming""]","[""Leadership"", ""Data Analysis"", ""Cloud"", ""Docker"", ""R""]",2024-02-12
J01494,CO0162,Lead Retail Role,Lead,"Seattle, WA",Retail,162633,155000,215000,"[""Project Management"", ""text mining"", ""pytorch"", ""R programming"", ""js""]","[""Project Management"", ""NLP"", ""TensorFlow"", ""R"", ""JavaScript""]",2024-01-08
J01495,CO0027,Lead Consulting Role,Lead,"Boston, MA",Consulting,202425,157000,217000,"[""JavaScript"", ""leadership"", ""Tableau"", ""AI/ML"", ""Communication""]","[""JavaScript"", ""Leadership"", ""Tableau"", ""Machine Learning"", ""Communication""]",2024-01-06
J01496,CO0050,Mid Manufacturing Role,Mid,"Atlanta, GA",Manufacturing,88022,70000,105000,"[""tf"", ""Excel""]","[""TensorFlow"", ""Excel""]",2024-02-18
J01497,CO0118,Lead Media Role,Lead,"Austin, TX",Media,171990,140000,200000,"[""statistical analysis"", ""Java"", ""py""]","[""Statistics"", ""Java"", ""Python""]",2024-01-01
J01498,CO0129,Entry Consulting Role,Entry,"Austin, TX",Consulting,92373,70000,95000,"[""NLP"", ""pytorch""]","[""NLP"", ""TensorFlow""]",2024-01-31
